farm_id,region,temperature,humidity,rainfall,soil_pH,disease_present
82,West,17.123207070949345,68.19339448248638,19.524192115928656,5.0853237951768655,0
83,North,31.74945039237549,63.02333048316727,14.144122929339705,6.612423289188509,0
84,West,19.796399044131803,47.14942273242789,15.092127312727072,6.81945222566679,0
85,East,18.899165429972612,54.696342741619375,11.268043519460553,4.872957922786952,0
86,East,25.098229025002787,46.008597264301066,15.115514782646638,6.452418730088964,0
87,South,30.37494262725026,88.44992389939964,17.195593099409933,7.384307927700342,1
88,North,16.23893037157976,48.11438967908335,9.721906063900466,5.0784714517900404,0
89,West,26.536158392765117,75.72240199293361,12.39724525660206,7.227908493348464,1
90,South,17.38420885681147,60.56442481533075,10.746333904660954,6.31814384782205,0
91,West,15.72922101651237,53.55870307931101,11.249412270573544,6.272834601995136,0
92,West,16.05487904324435,78.36810636952623,17.800958197478817,4.655768046962601,0
93,South,31.683282164168826,67.42013856261644,7.1123366041114044,6.744900835159195,0
94,South,17.359449672561233,64.00872803707355,4.163680512012484,5.934819157944174,0
95,South,15.90302728824584,75.57112029353328,9.125602205472582,6.663523175505402,0
96,South,23.757997742858244,69.47605770940004,4.161703809625303,6.927543310339818,0
97,South,31.879869438840494,58.209052513093646,9.968008513240383,6.0713891201168355,0
98,West,20.248167529786038,73.54367726591511,18.070162107141172,5.290932939834942,0
99,South,23.434252350518328,80.16991459304168,12.348670409649555,4.92471747417844,0
100,North,15.798450651275024,41.60158951521126,17.108657066061554,4.981509383797243,0
101,East,23.98157028269752,67.95230373446051,3.323818392310236,7.100803961837396,0
102,South,26.552261612742676,43.46099707501263,18.017471850743537,4.870734286891166,0
103,South,26.418141075042897,51.18432484408666,12.035743288142315,5.654082219139705,0
104,West,21.648533843487304,73.63052404467838,0.635195774809596,5.502823938867092,0
105,South,21.31066361326271,91.97133491593485,12.662379105700737,7.096367000216911,0
106,South,17.132472378731958,92.96834075130909,19.02793912521836,5.933080502082875,0
107,South,22.335966412925366,44.19664060831788,1.5833400095072414,7.489339252044413,0
108,West,16.989893377459293,65.1463051772024,11.649122609391442,6.711164238909435,0
109,South,30.33191889424103,74.98038898027308,18.309572057394295,7.052770726212857,1
110,East,34.32548595496372,48.82419427302061,0.1939033666874912,4.796016798080025,0
111,West,34.40148913333414,85.9259330046863,12.618258529316464,5.259306765794688,1
112,East,32.30142198750788,84.65411550623432,9.498045836619253,4.906338586715485,1
113,West,27.015842986792382,94.20046082240768,6.939786372972212,5.890865917201679,1
114,South,29.0173139448776,40.50916072500658,12.55072979890752,6.6548624644857295,0
115,East,20.70411605360828,53.00105463934016,1.0540418917483385,5.007190704609,0
116,West,27.615408403452413,89.6312028547193,15.061260925748003,4.890505633709217,1
117,North,24.11299098879755,80.23480304961612,0.08958953839415251,6.343826246341321,0
118,South,24.64034679553865,93.66339122190945,6.138714875847045,5.190938261290272,0
119,West,30.15553120750316,43.43077927181599,10.079172753693568,5.937975215261223,0
120,North,20.638367111945033,75.81783794298657,7.540445011331034,4.653353183183153,0
121,West,21.360792233890397,74.14279449362044,6.1495187041116495,6.5418384362023945,0
122,North,33.49283582257273,42.14046498163194,16.616702909361923,6.123949144926161,0
123,South,16.124485897019444,70.81132461474901,18.696651485438178,6.442268696875899,0
124,East,24.712685968266808,76.57121867859546,17.474253698117774,5.326219140179238,0
125,North,33.25601600815723,51.477590452126435,10.448626260999994,5.335808926084593,0
126,West,27.20726015636314,56.39977498747977,17.68328350386966,6.904081599272274,0
127,South,25.92814148424264,78.42084077786421,18.417231303630874,6.655686938954479,1
128,North,19.994883584587104,68.0980568559975,8.18476794094924,6.239185953595844,0
129,West,21.865509781288964,91.48081945409962,5.668917190108909,6.384430427346242,0
130,West,32.04096831609386,60.5429059605513,1.9653041162664064,4.782132538503316,0
131,West,26.184362635369162,55.99957950329207,9.581838420984582,7.068513913353761,0
132,North,25.294843875135598,99.09195642069056,18.92593840876883,6.809721099034988,1
133,North,16.99159427080058,94.668146207805,11.21815056140742,6.271474601470343,0
134,North,15.320563129102462,41.73956469993879,13.351242035723432,7.255785393302721,0
135,East,34.27370377374098,86.24371691839394,2.2576763698369517,5.0059137230982,0
136,North,22.53972334573683,46.62008642951218,2.870393282845125,6.5599721581025,0
137,North,27.06426124199009,41.64911168976226,9.28946523919345,7.3889453329564825,0
138,North,16.5943014637457,56.421730957980934,19.025295979674514,5.430026893709763,0
139,East,28.662285714460932,56.16075274366626,7.215692831830578,4.545876942202528,0
140,North,33.651334174119214,89.15912574081787,17.54968082635067,6.704602400907399,1
141,West,26.513305059948394,82.64003475657012,2.4057718685142304,4.520940973368381,0
142,North,17.52230644750821,98.89656563992085,12.340344138674201,7.117600947546501,0
143,West,26.634430549469535,82.6907740187091,12.012259538210364,4.668903756310709,1
144,West,30.326944262093047,65.09533319536288,17.19749500140537,6.458294189615632,0
145,West,23.128330731480375,81.93565965671301,0.0663340880980301,5.6315524332694515,0
146,East,32.59675495882936,99.96754403118413,3.798633343951443,5.110021961150198,0
147,East,27.97365906714729,82.60851295375168,4.3937525085896345,7.194775199561487,0
148,East,32.98497836578405,85.70088135881909,18.99932176181475,6.738737555780586,1
149,North,27.470106224946743,96.30190091141557,3.073873125397899,5.52132169842978,0
150,West,17.625759440096484,46.819075678701,0.7392470044112076,5.352459278571675,0
151,East,21.19383422210378,82.28705760686361,10.68922989483616,6.708036882483418,0
152,East,19.03589896504914,91.04835747804694,10.571169248673634,7.009712287818991,0
153,North,33.17652995433725,97.26271601325358,16.880939307357284,6.647551392887428,1
154,East,30.208001345749654,52.65815738270196,18.977193003556042,6.419967675107224,0
155,North,28.52796737820012,70.23574046345465,10.77090884280262,5.183774175565946,1
156,South,21.019326392632433,80.8332908586689,18.59988364839311,7.058411949829416,0
157,East,18.68089544100427,54.848063770080245,14.503183025996593,6.748985950375125,0
158,South,30.129021759778237,76.02837179501644,5.2911825599117,6.051822869299244,1
159,North,24.483158917581594,55.45472694987996,18.568414218878527,6.034763286800342,0
160,West,19.515791043012584,60.00742123189883,13.348863523637496,6.207519083422039,0
161,East,27.332439563305503,66.4911217906519,8.281918654852676,6.984829182535988,0
162,North,15.806677042769039,71.75140592479401,13.604841690338613,6.726778646512672,0
163,West,21.52340508256507,66.96195229750904,8.026256554875017,7.06873498183765,0
164,West,24.371139891822693,69.59173118727576,2.2836753597591852,6.021848314976167,0
165,South,17.959166682188116,57.915325377297556,14.379574943537996,6.373947177054772,0
166,North,34.69308955181679,49.53790564135784,16.481752243414874,7.063715420687939,0
167,West,19.181947291792284,42.84099863961037,14.576123980387754,5.196960180530146,0
168,East,17.607062600865312,51.75872334950006,4.582293355133531,5.8320620407686725,0
169,East,19.07069747773793,74.91661849034699,19.13270026955226,6.361956710938161,0
170,South,30.381222663194485,87.16692686818794,0.5050912338231184,7.245438772074304,0
171,West,23.510113185436857,50.15485584657367,6.653705947512812,4.547508033138375,0
172,North,26.30831879505076,46.51332146635891,5.20184869069791,5.137719474519683,0
173,East,15.420183139727214,84.95742163295502,0.9625245522970194,5.203351523283871,0
174,West,15.688626171466291,58.30949983223738,8.114593859773368,5.479838040785383,0
175,West,23.916510996540325,97.08996635364115,12.46229680325549,5.345359861262037,0
176,South,31.33310486403247,82.85907823662238,17.651057269702026,6.270416356686716,1
177,East,32.70477757415131,59.605362834581854,19.793794323829403,7.1568607927642365,0
178,East,16.734131351912804,57.372564867622295,16.161791728087962,6.410933523217168,0
179,North,25.767262042020455,71.42190317627855,9.373610374256495,5.224579676863078,1
180,East,33.264593725585414,44.74868009669257,14.474088519340613,7.091258550210254,0
181,North,22.759455087957726,47.060590758717936,16.872475771792814,6.39613736744254,0
182,East,31.591316628567373,50.55147287897155,9.306143928373627,5.156886374963705,0
183,South,17.673913087988723,86.48341559827361,15.701088680509997,5.5849996114995095,0
184,East,33.707889793355974,70.83144155614735,9.653048366257535,6.869894420219348,1
185,North,30.028466350626054,40.634027366466576,7.729919817534454,6.716793544461343,0
186,North,33.82668785573803,80.41099164832653,10.521816755675225,6.229747108516928,1
187,South,28.53234467105013,65.42141071962982,13.517094752542897,4.934302508221686,0
188,East,22.268078639988538,70.65114189782787,14.537641126371948,6.909867891943513,0
189,East,33.76362345049445,52.846974604776136,7.134725377842157,5.422627585658244,0
190,South,20.51133552618357,73.10693370364622,11.426405031120696,6.814793816997487,0
191,East,21.64345044123465,98.74919438508931,18.19741748160894,6.442699097286776,0
192,East,29.016168360034804,44.40668146034569,19.526258002212796,5.292510844930555,0
193,North,30.306325990507723,57.03504397986584,4.54496182367909,5.13710768439797,0
194,East,33.588069676983075,54.57985557164979,3.8566233142668294,4.892729769773156,0
195,East,19.09604818112419,54.91295864507077,13.53371266857297,5.225838709764347,0
196,South,30.95996070438448,62.72238145392264,8.293677716468878,4.97348706734742,0
197,South,29.77092106793927,89.08658708465005,0.4844467683627407,6.351153743363254,0
198,West,16.275891125071958,94.77152139786324,6.937237412945683,6.296349356931761,0
199,North,22.74446282420414,52.1329052475384,16.13489486944504,6.2585161803983915,0
200,East,20.655309141201972,72.57699627688677,15.948538607663652,6.425669427674515,0
201,East,21.08980848708061,78.21393832992882,9.893702976331637,6.944353601893699,0
202,West,34.658937591094016,71.30964846183069,9.451558697750706,7.2406581346494105,1
203,East,27.855548269598557,66.04458365181517,11.59014884868755,5.191126613705286,0
204,North,29.353523155869993,51.51853035155427,4.387934211271521,6.263323470506777,0
205,West,34.532352746300184,69.29316155195431,10.52087249781911,4.735008663741814,0
206,North,22.544035649152775,64.07288966267973,0.2209272011329677,4.860427315066786,0
207,West,31.03680336905612,87.73380175013618,9.511191095662674,6.463017938884171,1
208,West,23.690619266089907,85.81626154977971,6.721020925011851,5.959741685071353,0
209,South,32.39067343629959,48.03992087234025,13.497392118073194,6.774996260503301,0
210,North,18.613150826226065,45.31114315378406,12.767071683052551,5.777032442971715,0
211,East,33.95372354128559,94.48923659365018,7.616717603656181,4.8827952204988145,1
212,East,19.375434168217595,72.13050333786987,0.14545962957183134,7.116160961492477,0
213,North,21.52441013961863,91.46805623695545,5.045472587899209,4.748665413435967,0
214,East,30.123844682135612,43.489067233984066,12.666957003783246,5.066893927606146,0
215,East,22.875102831308133,71.59093699129781,1.4474668603500906,5.330930597885553,0
216,North,27.164227535328934,72.36559087457418,2.152848436669277,7.4858418211962805,0
217,West,23.89147002138857,91.642121952529,12.940700491341744,5.750579460527952,0
218,North,29.847398741795637,45.85659989378245,15.115348018985845,6.005125591434345,0
219,West,19.566625047372217,54.42673382055456,6.430994160254242,6.809090252921605,0
220,East,16.16915974473754,64.39229883322079,9.793461310331237,6.409246756016441,0
221,East,20.998587949461324,91.95048852519653,18.914227299673172,7.024262075824,0
222,East,24.486173297368605,96.33299890423402,18.910871243519388,5.959300375763681,0
223,South,18.36040104385357,99.56347717561768,6.150055489268603,7.416533062479666,0
224,West,22.095945793127775,97.55160918751129,16.199757500341804,6.890437084758924,0
225,South,22.99966036587137,40.356505350661266,11.878881056137176,5.704096164939795,0
226,South,16.14783687376547,42.862500487232325,19.5096898670076,5.643815468835744,0
227,North,26.66614496368409,48.85640914945532,9.552271394221929,7.288473576132653,0
228,South,32.68686855942575,60.93172580621639,15.494137360311232,6.5532469074441515,0
229,North,18.03485825906105,89.79508185921753,15.36274259229742,6.364300903576916,0
230,North,26.95616026803028,93.55937172012884,9.948657352661524,6.7734919123014325,1
231,South,28.294784098216926,51.21006437767498,15.912602285946155,6.182501484335134,0
232,West,23.386693608385766,77.17984909718251,5.22080666613993,4.97750031925718,0
233,West,29.0219517472854,95.04171910391659,2.4450607258045776,5.457646386235293,0
234,West,23.21463086982024,67.82390415587925,8.503274893106326,6.1738345911269095,0
235,West,25.0927457595487,46.21261431716704,18.872613132671695,4.554503462781501,0
236,West,15.14706089108854,67.46881900507749,10.014892164050575,5.812052114889683,0
237,South,28.834402282693777,62.54769413728343,12.705182772938539,6.76740863782781,0
238,South,28.226853578894488,74.65947976396042,12.483249118157506,4.992702013548817,1
239,East,15.768017546526892,66.31952106442623,2.6514573453906087,4.693676850470717,0
240,West,22.36500214790266,41.04075561122308,7.805937647544205,7.008087422183095,0
241,South,34.580636815833344,99.63986400482027,14.138779458437496,6.351821605390086,1
242,East,23.414731251372338,72.61241426383425,19.439801971614525,5.029736917468392,0
243,West,25.038908102636835,68.41784532907657,3.360354765940523,6.9189149417495805,0
244,North,33.19860316319437,97.27704229024324,8.208837806782325,6.474388414461637,1
245,East,29.345237517315127,49.351622055224624,1.9018759960545872,5.502357808945314,0
246,South,26.64140262248447,51.354256152714896,4.847529192985121,5.628588815885218,0
247,North,30.95609362682145,88.48088494376701,7.535186866523005,4.967664489561145,1
248,North,32.28732532911947,55.64986480150053,10.812864959047008,7.005766782626221,0
249,North,24.137761434745336,87.95362637749162,4.611337644781619,6.027019954931227,0
250,East,24.502167298636707,56.29200897451015,4.551253223573715,6.171057229930982,0
251,South,22.721018713036717,41.99125781350009,15.556599582804076,7.150475745593243,0
252,North,34.334122800369215,71.02088343320295,19.252833258937624,4.5474918493592815,1
253,West,28.943325085807007,51.80118604761168,6.472259355029124,4.700769187569876,0
254,North,16.664461324161447,85.47077757594826,13.759840372713603,4.984736945579445,0
255,North,32.25919246626037,78.47197799392889,5.161609227158415,4.590113439264437,1
256,East,24.611198816725363,95.41616007867506,18.55904509931264,6.474468469873198,0
257,East,16.37507812844975,86.97930143594415,13.458047203307967,6.401638404564962,0
258,South,25.99434510326622,50.84655729044361,16.053537092751398,5.132405708786957,0
259,West,23.343285579514042,88.00949419988778,0.9870808639832962,4.9482193346600845,0
260,East,32.5549880972525,78.5042226888414,11.970119364812494,4.93705410415982,1
261,North,19.079892072187747,80.1370985056375,10.552246627167644,7.359724239955927,0
262,South,31.52929218984366,89.93577315820892,5.859938138230641,6.5805135858742245,1
263,North,26.153773823709052,74.42944415133641,5.248599701146361,6.256286485395238,1
264,North,16.09220606426938,67.96021086118077,11.600496046339394,5.467460615415283,0
265,East,34.43690602650969,78.19846212152368,14.129712700144504,5.799129593726369,1
266,South,25.252304882064,57.877445737501546,0.6634551407037792,4.768217643597623,0
267,West,20.81753708463165,50.955827865225956,11.348031638474087,7.494455664165004,0
268,West,24.38813683978516,76.99527028427478,3.4091905789325727,6.765256390714905,0
269,East,32.15715567034978,54.030902145128664,2.807254627722011,6.3643594704846835,0
270,East,21.09806248770127,44.794906560796406,12.462389761893691,6.263301585683647,0
271,South,18.853527929734007,40.03325107511523,6.217402344349461,6.0129431160995175,0
272,West,17.58142493861763,76.49916408400404,8.817604662697281,5.272282283024087,0
273,West,20.957187967804224,61.72892700881421,7.199976188795459,5.179171210379201,0
274,West,30.60096174080087,85.13865824040735,12.966726403050474,6.148597371567673,1
275,North,24.432527303905232,62.51058389878615,9.402395321329378,4.710602443673855,0
276,West,19.5496320738708,69.1602068942936,19.26917324075895,4.723412396605607,0
277,North,18.323699992194985,64.4250983689231,7.047655182129306,6.182440809481051,0
278,South,21.65458953020758,79.03448746656076,14.805686805256704,7.259436144630717,0
279,North,33.798487457714174,61.368349720898095,5.145851351660891,7.242815553389564,0
280,South,21.860534251800487,97.82605899653853,10.175061852522937,4.532484901982377,0
281,West,34.7624815190927,96.16881919591181,11.05139503803914,4.822182646942349,1
282,West,24.70460911530712,90.88167415943688,6.582185621254643,6.249233081276085,0
283,South,18.583278365803018,95.21801623436488,9.435610578252582,7.045427165418492,0
284,East,32.82280183587019,66.94838130756347,5.585572757969843,7.363347259970486,0
285,South,24.207107462696538,72.18582380736953,0.12001563347963984,7.081746678137337,0
286,East,29.19342687009049,84.52555555349467,4.312966032757575,6.5328394058893675,0
287,North,34.67423166418304,81.76875549631247,14.001283449864012,5.101575232767708,1
288,North,16.00350700639948,93.44071573632826,15.41926048970754,4.717864421936887,0
289,North,16.933891195751343,82.97986163540172,5.604057342778399,4.642547348056934,0
290,West,29.409134829255123,99.87308249370764,8.160859976361438,6.336230353876234,1
291,North,20.636500065909438,60.91034798989546,0.7473132027722218,4.6085658120460735,0
292,East,18.68602793900198,89.97986453436508,4.741258021953612,6.717719869396651,0
293,North,15.78723759639459,81.85808936995986,15.584385667445984,6.637412212052907,0
294,South,15.436934239724035,81.48318671290112,12.119725405301145,4.738832474330037,0
295,South,30.489712062395817,59.55013569069993,4.115410439087428,7.219867095110384,0
296,West,17.688668547391,87.13610754538135,5.148839902448643,6.065787865875906,0
297,South,24.35441231942302,94.02256134085596,16.336040459791203,7.213315702013195,0
298,East,27.11793630358966,53.11290769123378,4.181684058898016,7.204830168564966,0
299,North,23.567036011376924,77.52981022700224,6.683154516942624,5.091102191661355,0
300,West,15.542133046724661,63.528089746166515,13.287173833092886,5.641732883808855,0
301,North,30.670030051758175,99.37288715769262,11.222247714161572,4.9038790005114485,1
302,North,15.210264490833069,68.7299689499009,9.217404104676286,6.824934030408962,0
303,East,30.237797887549682,53.69921042781656,17.994821819594886,6.012374746613588,0
304,South,32.866089875762455,62.911457513309955,4.394209254301034,7.286422726184946,0
305,South,23.656798421143446,79.23030338899758,14.828397817259997,5.124645644628832,0
306,North,25.710849461955966,44.565362280974576,3.181276812363667,6.565102984557678,0
307,West,24.539667852353077,76.21611521327426,12.314676669642903,7.467710483318126,0
308,South,22.784172372468774,95.87348555073388,17.412471268226263,6.496143785462974,0
309,West,32.74849070740721,91.02176725947103,9.158035709562757,4.706321798492138,1
310,South,32.878670213399815,44.060412199479,14.485890143826579,6.265273049085572,0
311,West,21.71632729283069,99.60339272434409,16.407867059979765,5.03952824904371,0
312,East,27.301395080293958,81.92361542223276,2.720528497552055,4.591508332257947,0
313,West,33.53815124291728,49.73684945884142,14.1165379056422,5.5048820919156425,0
314,East,34.24116997882703,40.74496535016541,18.396820479773524,5.298312249162198,0
315,East,25.17918080844095,50.27695817752908,11.527412197110884,6.866312696447262,0
316,West,24.056496105686534,90.29055524114432,3.7224448905751206,5.6210416232343015,0
317,East,20.573886318570516,41.29835949670982,2.5388506317788595,6.698876341155589,0
318,North,34.177437463808204,53.988838217085195,5.194706609334958,4.548716975847994,0
319,East,17.85628608945735,85.43833572009252,2.0702653803336513,4.544436400300173,0
320,South,26.5965915209545,75.16663215388812,10.26788143170095,4.587940372642671,1
321,West,20.651005350372778,86.9641426216115,1.3940936541346916,5.158075325347742,0
322,North,20.580165806955932,84.76903022960727,4.468092492724529,5.6219633550856845,0
323,West,23.09937174752377,43.03608322730828,8.798208878244287,6.323537409350564,0
324,South,34.97585871631309,93.55068514564908,9.47829500804043,7.457741657480918,1
325,South,16.099326136796442,53.62191005693612,11.307969702939289,5.5632287010429975,0
326,South,26.57083636407063,73.20354641378583,14.11229925501453,4.6669767202714985,1
327,East,16.651443160705544,78.65728939166672,0.9445727933093506,5.084700484997546,0
328,East,18.09041659981038,50.11769265310572,1.612419043515665,7.193555501444586,0
329,West,23.791258835457974,98.57387540205846,1.2171830360956148,6.598137570443127,0
330,West,25.20920262692883,69.28935736523854,8.463006309298207,6.87060247211568,0
331,North,20.175848167290482,43.4585617358436,0.8369588976586861,4.872504617018378,0
332,North,21.329142617488323,96.23572268667041,14.921625336626525,4.904960966122523,0
333,West,16.73934040511866,75.17607059159609,4.460003620769557,4.836738022634688,0
334,East,21.06439567688501,81.95159187888258,18.784249865799175,7.071507492928575,0
335,South,34.33116878761088,71.51054739605345,9.728075101942228,5.129902826080813,1
336,West,33.894147633449634,90.08427728661806,8.926515048844033,6.429455236139165,1
337,North,21.6975658027397,41.98800773159265,15.610773852790006,6.048499098549778,0
338,East,26.41707872557523,56.10270191662887,14.263079677859823,6.133169735621561,0
339,West,33.19190782221889,68.17890138416153,12.146180818962858,5.0863060751738045,0
340,West,15.123676452817934,44.5962169788226,18.7029341250074,6.405738280361969,0
341,East,31.213671406751835,82.35440015959949,8.44518521974154,4.629301603374993,1
342,West,33.96739105577838,63.61980484333844,16.17063351544573,7.480416828772886,0
343,East,16.826514686671143,56.36007941608864,7.60185891491637,4.580276719478187,0
344,South,18.22895372065842,40.20273080850474,16.766913485922096,4.650469622147586,0
345,East,34.21492605542711,83.18981870499722,5.1894925793193725,5.473942259675044,1
346,East,25.750802872806926,90.0285585323717,5.78534145672065,6.994876067308615,1
347,East,15.283932689434474,63.70243214088991,13.55739068034908,5.2715676353302285,0
348,West,20.15263997527058,73.85307862200193,4.254265899035927,5.915805041373984,0
349,West,23.998873485377192,53.66119755577591,4.583083740508576,4.553931993528579,0
350,East,28.858178220495354,77.33185877680799,6.105248580348295,4.736637949450933,1
351,West,29.66320756273599,40.72824749891203,13.578575393207517,6.323898145622121,0
352,North,34.90843025850912,69.3186338259255,17.787761848464637,5.083075408348286,0
353,North,20.75022398767518,78.65232891044153,13.491353022539734,6.582763689058576,0
354,West,25.764402037369507,95.09150639378404,16.556284886882505,6.856173525051531,1
355,West,25.6664709571921,62.880149027337055,10.871211793889394,7.05100259841685,0
356,East,23.11290518894475,85.91141217886178,1.3784644269029056,4.901398013997968,0
357,South,18.383237876848405,75.86122179661004,2.009324230170013,5.866525647095775,0
358,West,34.549131263676855,95.62072677550483,11.087839567338309,7.341244349711538,1
359,North,32.06634373333172,63.90266053956584,6.556019372842192,6.8162506273329235,0
360,East,24.966660565884744,59.145720392379275,4.411361472738853,4.850881145538445,0
361,West,27.064908453680594,93.22851992164863,9.325138546052417,6.007500735055183,1
362,North,19.545221071193247,42.954664084497345,13.32993481808603,7.267141745516517,0
363,North,25.875741407834937,48.183123576020606,7.699838954717169,5.820116416569558,0
364,South,28.899402662429516,44.94426607504267,16.050845143146834,7.012252826522906,0
